park_id,name_en,address_en,district,latitude,longitude,height_limit,opening_status,website,phone
tdc331p1,Vcity Station Carpark,"3/F, No. 83 Heung Sze Wui Road,Tuen Mun",Tuen Mun,22.395651764291,113.97413601096,0,CLOSED,,2960 1800
tdc332p1,apm Car Park,"418 Kwun Tong Road, Kwun Tong, Kowloon",Kwun Tong,22.312312273115,114.22514827149,2.2,CLOSED,https://www.hkapm.com.hk/index/,2267 0500
tdc328p1,Harbour North Phase 2 & 3 B2/F Zone A,"133 Java Road, North North, Hong Kong",Eastern,22.293389324776,114.20217848926,2.1,CLOSED,https://www.harbournorth.com.hk,2830 3845
tdc290p1,Hoi Ying Estate Car Park,1 LAI YING STREET,Sham Shui Po,22.3289921244,114.14790421245,0,CLOSED,,24879210
tdc289p1,Hoi Lok Court Car Park,"3 Lai Ying Street, Cheung Sha Wan",Sham Shui Po,22.32788359478,114.14994098506,2.4,CLOSED,,52813945
tdc335p1,Tseung Kwan O Government Offices Public Car Park,"30 Tong Yin Street, Tseung Kwan O, New Territories",Sai Kung,22.30417742476,114.25690216938,0,CLOSED,https://www.wilsonparking.com.hk/en/car_parks/detail/456,6468 7953
tdc334p1,Kwai Chung Park Car Park,"18 Kwai Yue St, Kwai Chung",Kwai Tsing,22.354227462875,114.11748871477,3.8,CLOSED,,
tdc326p1,Yuen Long Swimming Pool Car Park,"Yuen Long Tai Yuk Road 10, Yuen Long",Yuen Long,22.441551440217,114.02192875539,3.8,CLOSED,,
tdc291p1,CHING LAI COURT Car Park,264 LAI KING HILL ROAD,Sham Shui Po,22.338811309444,114.13524630689,1.7,CLOSED,,52810964
tdc333p1,Hong Kong International School Car Park,690 Tai Tam Reservoir Road,Southern,22.237389504528,114.22354854059,2.2,CLOSED,,3149 7894 (08:00-15:30)
tdc294p1,SO UK Estate Car Park Phase 1,380 PO ON ROAD,Sham Shui Po,22.342109844582,114.1578534236,0,CLOSED,,52813274
tdc295p1,SO UK Estate Car Park Phase 2,380 PO ON ROAD,Sham Shui Po,22.34013905959,114.15710426625,0,CLOSED,,52813274
tdc293p1,Pak Tin Estate Phase 7 & 8 Carpark,"51 Pak Tin Street, Shek Kip Mei, Kowloon",Sham Shui Po,22.336642527534,114.1655412402,2.4,CLOSED,,52810454
tdc336p1,Scramble Hill Car Park,"98 HOW MING STREET,KWUN TONG,KOWLOON",Kwun Tong,22.312864055788,114.22089692406,2.4,CLOSED,,3165 6500
tdc297p1,Lai Tsui Court Car Park,608 LAI CHI KOK ROAD,Sham Shui Po,22.333492161451,114.15535635585,2.4,CLOSED,,52813545
tdc305p1,Un Chau Estate Phase 5 Carpark,"303 Un Chau Street, Un Chau Estate",Sham Shui Po,22.335143678139,114.15722891761,4.5,CLOSED,,2387 0022
tdc329p1,Hoi Tak Court Carpark,"No.5 Fat Cheung Street West, Cheung Sha Wan",Sham Shui Po,22.331031814089,114.15143277266,2.4,CLOSED,,23977173
tdc343p1,East Point City,"8 Chung Wa Road, Hang Hau, TKO",Sai Kung,22.316642041534,114.26522542608,2.2,CLOSED,https://www.eastpointcity.com.hk/en,2703 9346
